personId,disp.sunshine,disp.keebler,disp.nabisco,disp.private,feat.sunshine,feat.keebler,feat.nabisco,feat.private,price.sunshine,price.keebler,price.nabisco,price.private,choice,lastChoice,personChoiceId,choiceId
100,0,1,0,0,0,0,0,0,0.88999999,1.15,0.99000001,0.64999998,nabisco,nabisco,2,2395
100,1,1,0,0,0,0,0,0,0.88,1.0700001,1.15,0.64999998,nabisco,nabisco,3,2396
100,0,0,0,0,0,0,0,0,0.88,1.15,0.99000001,0.64999998,nabisco,nabisco,4,2397
100,0,0,1,0,0,0,0,0,0.88,1.15,1.09,0.64999998,nabisco,nabisco,5,2398
100,0,0,0,1,0,0,0,0,0.88,1.25,1.25,0.64999998,nabisco,nabisco,6,2399
100,0,0,1,0,0,0,0,0,0.88,1.25,1.09,0.64999998,nabisco,nabisco,7,2400
100,1,0,1,0,0,0,0,0,0.79000002,1.21,1.09,0.77999997,nabisco,nabisco,8,2401
100,0,0,1,0,0,0,0,0,1.09,1.21,1.29,0.79000002,nabisco,nabisco,9,2402
100,0,0,1,1,0,0,0,1,0.97000003,1.17,1.09,0.5,nabisco,nabisco,10,2403
100,0,0,0,0,0,0,0,0,0.97000003,1.25,1.25,0.64999998,nabisco,nabisco,11,2404
100,0,0,1,0,0,0,0,0,1.05,1.25,0.99000001,0.64999998,nabisco,nabisco,12,2405
100,0,0,0,1,0,0,0,0,1.05,1.17,1.29,0.64999998,nabisco,nabisco,13,2406
100,0,0,1,0,0,0,0,0,1.05,1.17,0.99000001,0.64999998,nabisco,nabisco,14,2407
100,0,0,0,0,0,1,0,0,1.05,0.99000001,1.29,0.64999998,nabisco,nabisco,15,2408
100,0,0,0,0,0,0,0,0,0.95999998,1.39,1.09,0.68000001,nabisco,nabisco,16,2409
101,0,0,1,0,0,0,1,0,0.79000002,0.99000001,0.69,0.69,nabisco,nabisco,1,2410
101,1,0,1,0,0,0,0,0,0.77999997,0.88,0.88,0.58999997,keebler,nabisco,2,2411
101,1,0,0,0,0,0,0,0,0.85000002,0.88,1.03,0.68000001,nabisco,keebler,3,2412
101,1,0,1,0,0,0,0,0,0.85000002,1.08,0.88999999,0.68000001,nabisco,nabisco,4,2413
101,1,0,0,0,0,0,0,0,0.85000002,1.08,1.03,0.68000001,nabisco,nabisco,5,2414
101,1,0,0,0,0,0,0,0,0.88,1.08,1.03,0.68000001,nabisco,nabisco,6,2415
101,1,0,1,0,0,0,0,0,0.79000002,1.08,0.88999999,0.68000001,nabisco,nabisco,7,2416
101,1,0,0,0,0,0,0,0,0.88999999,1.08,0.88999999,0.68000001,nabisco,nabisco,8,2417
101,1,0,0,0,0,0,0,0,0.88999999,1.08,0.88999999,0.68000001,nabisco,nabisco,9,2418
101,1,0,0,0,0,0,0,0,0.88999999,1.08,0.88999999,0.68000001,nabisco,nabisco,10,2419
101,1,0,1,0,0,0,0,0,0.99000001,1.08,1.03,0.68000001,nabisco,nabisco,11,2420
101,0,0,0,0,1,1,0,0,0.79000002,1.08,1.03,0.68000001,nabisco,nabisco,12,2421
101,0,0,0,0,0,0,1,0,0.99000001,1.08,0.88999999,0.68000001,nabisco,nabisco,13,2422
101,0,0,0,0,0,0,0,0,1.01,1.17,1.13,0.68000001,nabisco,nabisco,14,2423
101,0,0,0,0,0,0,0,0,1.01,1.17,1.13,0.68000001,nabisco,nabisco,15,2424
101,0,0,0,0,0,0,0,0,1.01,1.17,1.13,0.68000001,nabisco,nabisco,16,2425
101,0,0,0,0,0,1,0,0,0.79000002,0.99000001,1.13,0.68000001,nabisco,nabisco,17,2426
101,0,0,0,0,0,1,0,0,1.01,0.99000001,1.13,0.68000001,nabisco,nabisco,18,2427
101,0,0,0,0,0,0,1,0,1.04,1.05,0.94999999,0.68000001,nabisco,nabisco,19,2428
101,0,0,0,0,0,0,0,0,1.04,1.05,0.94999999,0.68000001,nabisco,nabisco,20,2429
101,0,0,0,0,0,0,0,0,1.09,1.17,1.13,0.68000001,nabisco,nabisco,21,2430
101,0,0,0,0,1,0,0,0,0.79000002,1.09,1.13,0.68000001,nabisco,nabisco,22,2431
101,0,0,0,0,1,1,0,0,0.79000002,1.09,1.13,0.68000001,nabisco,nabisco,23,2432
101,0,1,0,0,0,0,1,0,1.09,0.99000001,0.94999999,0.68000001,nabisco,nabisco,24,2433
101,1,1,0,0,0,0,1,0,0.88999999,1.09,1.09,0.68000001,nabisco,nabisco,25,2434
101,1,1,1,0,1,0,0,0,0.88999999,1.1900001,1.1900001,0.68000001,nabisco,nabisco,26,2435
101,1,1,1,0,0,0,1,0,1.09,1.24,0.74000001,0.68000001,nabisco,nabisco,27,2436
101,0,1,1,0,0,0,1,0,0.97000003,1.24,1.09,0.68000001,nabisco,nabisco,28,2437
101,0,1,0,0,0,0,0,0,0.99000001,1.24,1.1900001,0.68000001,nabisco,nabisco,29,2438
101,0,0,1,0,0,1,0,0,1.04,1.09,1.09,0.68000001,nabisco,nabisco,30,2439
101,0,0,0,0,0,1,1,0,1.04,1.09,1.09,0.68000001,nabisco,nabisco,31,2440
101,0,0,0,0,0,1,1,0,1.04,1.24,1.09,0.68000001,nabisco,nabisco,32,2441
101,0,0,0,0,0,0,0,0,1.09,1.24,1.1900001,0.68000001,nabisco,nabisco,33,2442
101,0,0,0,0,0,0,0,0,1.09,1.24,1.1900001,0.68000001,nabisco,nabisco,34,2443
101,0,0,0,0,0,1,0,0,1.09,1.2,0.99000001,0.68000001,nabisco,nabisco,35,2444
101,0,0,0,0,0,1,0,0,0.88999999,1.09,1.29,0.68000001,nabisco,nabisco,36,2445
101,0,0,0,0,0,1,0,0,1.1900001,1.09,1.29,0.68000001,nabisco,nabisco,37,2446
101,0,0,1,0,0,0,0,0,1.05,1.29,0.99000001,0.64999998,nabisco,nabisco,38,2447
101,0,0,0,0,0,0,0,0,1.09,1.25,1.29,0.68000001,nabisco,nabisco,39,2448
102,0,0,1,0,0,0,0,0,0.99000001,1.09,0.99000001,0.79000002,private,private,1,2449
102,0,0,0,0,0,0,0,0,0.99000001,1.09,0.99000001,0.79000002,private,private,2,2450
102,0,0,0,0,1,0,0,0,0.49000001,1.09,1.09,0.77999997,sunshine,private,3,2451
102,0,0,0,0,0,0,0,0,0.79000002,1.09,1.09,0.88999999,private,sunshine,4,2452
102,0,0,0,0,0,0,0,0,1.03,1.09,0.88999999,0.88999999,private,private,5,2453
102,0,0,0,0,0,0,0,0,0.98000002,1.05,1.09,0.88999999,private,private,6,2454
102,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.88999999,private,private,7,2455
102,0,0,0,0,0,0,0,0,1.09,1.1900001,0.99000001,0.79000002,private,private,8,2456
102,0,0,1,0,0,0,0,0,1.09,1.09,1.09,1.15,private,private,9,2457
102,0,0,1,0,0,0,0,0,1.09,1.21,1.29,1.15,private,private,10,2458
102,0,1,1,0,0,0,0,0,1.09,1.09,1.29,1.15,private,private,11,2459
102,0,0,1,0,0,0,0,0,0.94999999,1.25,0.99000001,0.99000001,private,private,12,2460
102,0,0,0,0,0,0,0,0,1.09,1.17,1.29,0.88999999,private,private,13,2461
103,0,0,1,0,0,0,1,0,0.88999999,0.99000001,0.88999999,0.64999998,nabisco,sunshine,1,2462
103,1,0,0,0,1,0,0,0,0.49000001,1.09,1.09,0.77999997,sunshine,nabisco,2,2463
103,1,0,1,0,1,0,1,0,0.83999997,1.02,0.54000002,0.49000001,nabisco,sunshine,3,2464
103,0,0,0,1,0,0,0,1,0.88999999,1.0700001,1.15,0.5,private,nabisco,4,2465
103,0,0,0,0,1,0,0,0,0.69,1.0700001,1.15,0.64999998,sunshine,private,5,2466
103,0,1,0,0,0,0,1,0,0.88999999,1.15,0.74000001,0.64999998,nabisco,sunshine,6,2467
103,0,1,0,0,0,0,0,0,0.97000003,1.09,1.15,0.5,private,nabisco,7,2468
103,0,1,0,0,0,1,0,0,0.97000003,1.09,1.15,0.64999998,private,private,8,2469
103,0,0,1,0,0,0,0,0,0.88,1.15,0.99000001,0.64999998,nabisco,private,9,2470
103,0,0,1,0,0,0,0,0,0.97000003,1.15,0.99000001,0.64999998,private,nabisco,10,2471
103,0,0,0,1,0,0,0,1,0.97000003,1.15,1.25,0.58999997,private,private,11,2472
103,0,0,0,0,0,0,1,1,0.97000003,1.15,1.09,0.58999997,private,private,12,2473
103,0,0,0,0,0,0,0,0,0.97000003,1.25,0.74000001,0.60000002,nabisco,private,13,2474
103,0,1,1,1,0,0,0,1,0.97000003,1.09,1.09,0.5,private,nabisco,14,2475
103,0,1,0,0,0,0,0,0,1.05,1.17,1.29,0.64999998,private,private,15,2476
103,0,1,0,0,0,0,0,0,1.09,1.21,0.58999997,0.81999999,nabisco,private,16,2477
103,0,1,0,0,0,0,0,0,1.09,1.21,0.58999997,0.81999999,nabisco,nabisco,17,2478
103,0,1,0,0,0,1,0,0,1.05,0.99000001,1.29,0.58999997,private,nabisco,18,2479
103,0,0,1,0,0,0,0,0,1.05,1.29,0.83999997,0.58999997,nabisco,private,19,2480
103,0,0,1,0,0,0,1,0,1.05,1.29,0.99000001,0.58999997,private,nabisco,20,2481
104,0,0,1,0,0,0,0,0,0.88999999,0.99000001,0.88999999,0.64999998,nabisco,nabisco,1,2482
104,1,0,1,0,1,0,0,0,0.69,1.05,0.88999999,0.64999998,nabisco,nabisco,2,2483
104,0,0,0,0,0,0,0,0,0.79000002,1.05,1.09,0.77999997,nabisco,nabisco,3,2484
104,0,0,0,0,0,0,0,0,0.98000002,1.09,0.88999999,0.63999999,nabisco,nabisco,4,2485
104,0,0,0,0,0,0,0,0,1.09,1.1900001,0.99000001,0.70999998,nabisco,nabisco,5,2486
104,0,0,0,0,0,0,0,0,0.88999999,1.09,1.1900001,0.83999997,nabisco,nabisco,6,2487
104,0,0,0,0,0,0,0,0,0.98000002,1.1900001,0.99000001,0.77999997,nabisco,nabisco,7,2488
104,0,0,1,0,0,0,0,0,0.98000002,1.1900001,1.29,0.77999997,nabisco,nabisco,8,2489
104,0,1,1,0,0,0,1,0,1.09,1.09,1.09,0.61000001,nabisco,nabisco,9,2490
104,0,1,1,0,0,0,0,0,1.03,1.09,1.09,0.61000001,nabisco,nabisco,10,2491
104,0,0,0,0,0,0,0,0,1.09,1.29,1.25,0.61000001,nabisco,nabisco,11,2492
104,0,0,1,0,0,0,1,0,1.05,1.29,0.99000001,0.61000001,nabisco,nabisco,12,2493
104,0,0,1,1,0,0,0,1,1.05,1.29,0.99000001,0.52999997,nabisco,nabisco,13,2494
104,0,0,1,0,0,0,0,0,1.05,1.29,0.99000001,0.61000001,nabisco,nabisco,14,2495
104,0,0,0,1,0,0,0,0,1.05,1.1900001,1.25,0.57999998,nabisco,nabisco,15,2496
104,0,0,0,1,0,0,0,0,1.05,1.25,0.99000001,0.64999998,private,nabisco,16,2497
104,0,0,0,0,0,0,0,0,1.09,1.17,1.29,0.79000002,nabisco,private,17,2498
105,0,0,0,0,1,0,0,0,0.49000001,1.09,1.09,0.55000001,private,private,1,2499
105,0,0,0,0,0,0,0,0,0.98000002,1.09,0.88999999,0.55000001,private,private,2,2500
105,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.55000001,private,private,3,2501
105,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.55000001,private,private,4,2502
105,0,1,0,0,0,0,0,0,0.88999999,1.09,1.1900001,0.55000001,private,private,5,2503
105,0,0,0,0,0,0,0,0,0.98000002,1.1900001,0.99000001,0.55000001,private,private,6,2504
105,0,0,0,0,0,0,0,0,0.98000002,1.09,1.29,0.55000001,private,private,7,2505
105,0,0,0,0,0,0,0,0,0.98000002,1.09,1.29,0.55000001,private,private,8,2506
105,0,0,1,0,0,0,0,0,0.98000002,1.21,1.1900001,0.55000001,private,private,9,2507
105,0,0,0,0,0,0,0,0,0.98000002,1.21,1.1900001,0.69,private,private,10,2508
105,0,0,0,0,0,0,0,0,0.98000002,1.1900001,1.29,0.88999999,private,private,11,2509
105,0,0,0,0,1,0,0,0,0.79000002,1.21,1.09,0.55000001,private,private,12,2510
105,0,0,1,0,0,0,0,0,1.09,1.09,1.09,0.58999997,private,private,13,2511
105,0,0,0,0,0,0,0,0,1.09,1.21,1.09,0.58999997,private,private,14,2512
105,0,0,1,0,0,0,1,0,0.88999999,1.21,0.99000001,0.58999997,private,private,15,2513
105,0,0,1,0,0,0,0,0,0.94999999,1.25,0.99000001,0.58999997,private,private,16,2514
105,0,0,1,0,0,0,0,0,0.94999999,1.21,0.99000001,0.58999997,private,private,17,2515
105,0,0,0,0,0,0,0,0,1.09,1.22,1.29,0.58999997,private,private,18,2516
106,0,1,0,0,0,1,0,0,0.88999999,0.88999999,1.05,0.64999998,sunshine,sunshine,1,2517
106,0,0,0,0,0,0,0,0,0.88999999,0.99000001,1.05,0.64999998,nabisco,sunshine,2,2518
106,0,0,0,0,0,0,0,0,0.88999999,1.02,1.05,0.64999998,sunshine,nabisco,3,2519
106,0,0,1,0,0,0,1,0,0.88999999,1.02,0.88999999,0.49000001,sunshine,sunshine,4,2520
106,0,1,0,0,0,1,0,0,0.88999999,0.99000001,1.15,0.64999998,sunshine,sunshine,5,2521
106,0,0,1,0,0,0,0,0,0.88,1.15,0.99000001,0.64999998,nabisco,sunshine,6,2522
106,0,0,1,0,0,0,0,0,0.79000002,1.25,1.09,0.64999998,sunshine,nabisco,7,2523
106,0,0,1,0,0,0,0,0,0.97000003,1.25,1.25,0.64999998,sunshine,sunshine,8,2524
106,0,0,1,0,0,0,0,0,0.97000003,1.25,1.25,0.64999998,sunshine,sunshine,9,2525
106,0,0,1,0,0,0,1,0,1.05,1.25,0.99000001,0.64999998,sunshine,sunshine,10,2526
106,0,0,1,1,0,0,0,0,1.05,1.17,1.29,0.58999997,sunshine,sunshine,11,2527
106,0,0,1,0,0,0,0,0,1.05,1.17,0.99000001,0.64999998,nabisco,sunshine,12,2528
106,0,0,0,0,0,1,0,0,1.05,0.99000001,1.29,0.64999998,nabisco,nabisco,13,2529
106,0,0,1,0,0,0,0,0,1.05,0.99000001,0.99000001,0.64999998,nabisco,nabisco,14,2530
107,0,0,1,0,0,0,0,0,0.88999999,0.99000001,0.88999999,0.64999998,nabisco,nabisco,1,2531
107,0,0,0,0,0,0,0,0,0.88999999,0.99000001,1.05,0.64999998,nabisco,nabisco,2,2532
107,0,0,0,0,0,0,0,0,0.88999999,1.05,0.88999999,0.64999998,nabisco,nabisco,3,2533
107,0,1,0,0,0,0,0,1,0.88999999,1.15,0.99000001,0.5,nabisco,nabisco,4,2534
107,0,0,0,0,0,0,0,0,0.88,1.15,0.99000001,0.64999998,nabisco,nabisco,5,2535
107,0,0,1,0,0,0,0,0,0.88,1.15,1.09,0.64999998,nabisco,nabisco,6,2536
107,0,0,1,0,0,0,1,0,0.88,1.25,1.09,0.64999998,nabisco,nabisco,7,2537
107,0,0,1,0,0,0,1,0,0.97000003,1.25,1.09,0.64999998,nabisco,nabisco,8,2538
107,0,0,0,0,0,0,0,0,0.97000003,1.25,1.25,0.64999998,nabisco,nabisco,9,2539
107,0,0,1,1,0,0,0,0,1.05,1.17,1.29,0.64999998,nabisco,nabisco,10,2540
107,0,0,0,0,0,0,0,0,1.05,1.17,0.99000001,0.64999998,nabisco,nabisco,11,2541
107,0,0,1,0,0,0,0,0,1.05,0.99000001,0.99000001,0.64999998,nabisco,nabisco,12,2542
107,0,0,1,0,0,0,0,0,1.05,0.99000001,1.29,0.64999998,nabisco,nabisco,13,2543
108,1,0,0,0,0,0,0,0,0.69,0.88,0.88999999,0.55000001,private,private,1,2544
108,1,0,1,0,0,0,0,0,0.98000002,0.99000001,1.09,0.55000001,private,private,2,2545
108,0,0,1,0,0,0,0,0,0.99000001,0.99000001,1.09,0.55000001,private,private,3,2546
108,0,0,0,0,0,0,0,0,0.99000001,1.09,0.99000001,0.55000001,private,private,4,2547
108,1,0,0,0,0,0,0,0,0.58999997,1.09,0.88999999,0.55000001,private,private,5,2548
108,1,0,0,0,0,0,0,0,0.79000002,1.09,0.88999999,0.55000001,private,private,6,2549
108,1,0,0,0,0,0,0,0,0.79000002,1.05,1.09,0.55000001,private,private,7,2550
108,0,0,0,0,0,0,0,0,1.03,1.09,0.88999999,0.55000001,private,private,8,2551
108,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.55000001,private,private,9,2552
108,0,0,0,0,0,0,0,0,1.09,1.1900001,0.99000001,0.55000001,private,private,10,2553
108,0,0,1,0,0,0,0,0,1.09,1.09,1.29,0.55000001,private,private,11,2554
108,0,0,0,0,0,0,0,0,1.09,1.09,1.29,0.55000001,private,private,12,2555
108,1,0,1,0,1,0,0,0,0.79000002,1.21,1.09,0.55000001,private,private,13,2556
108,1,0,1,0,0,0,0,0,0.79000002,1.21,1.09,0.58999997,private,private,14,2557
108,0,0,1,0,0,0,0,0,1.09,1.09,1.09,0.58999997,private,private,15,2558
108,0,0,1,0,0,0,0,0,1.09,1.2,1.1900001,0.58999997,private,private,16,2559
108,0,0,1,0,0,0,0,0,1.09,1.21,1.29,0.58999997,private,private,17,2560
108,0,0,0,0,0,0,0,0,1.09,1.21,1.09,0.58999997,private,private,18,2561
108,0,0,0,0,0,0,0,0,1.09,1.21,0.99000001,0.58999997,private,private,19,2562
108,0,0,1,0,0,0,1,0,0.88999999,1.21,0.99000001,0.86000001,sunshine,private,20,2563
108,0,0,0,0,0,0,1,0,0.88999999,1.21,0.99000001,0.58999997,private,sunshine,21,2564
108,0,0,0,0,0,0,0,0,0.94999999,1.1900001,1.29,0.58999997,private,private,22,2565
108,0,0,0,0,0,0,0,0,1.29,1.04,1.29,0.58999997,private,private,23,2566
109,1,0,0,0,1,0,0,0,0.57999998,0.88,0.88,0.58999997,sunshine,nabisco,1,2567
109,1,0,1,0,0,0,0,0,0.77999997,0.88,0.88,0.58999997,keebler,sunshine,2,2568
109,1,0,1,0,0,0,0,0,0.68000001,0.88,0.88,0.58999997,nabisco,keebler,3,2569
109,0,0,1,0,0,0,0,0,0.93000001,0.88,0.88,0.58999997,nabisco,nabisco,4,2570
109,0,0,0,0,0,0,0,0,0.93000001,0.88,0.88,0.58999997,nabisco,nabisco,5,2571
109,0,0,0,0,0,0,0,0,0.93000001,0.88,0.88,0.58999997,nabisco,nabisco,6,2572
109,0,0,0,0,0,0,0,0,0.93000001,0.88,0.88,0.58999997,nabisco,nabisco,7,2573
109,0,0,0,0,0,0,0,0,0.93000001,0.98000002,0.88,0.58999997,nabisco,nabisco,8,2574
109,0,0,0,0,0,0,0,0,0.92000002,0.98000002,0.88,0.58999997,nabisco,nabisco,9,2575
109,0,0,0,0,0,0,0,0,0.93000001,0.98000002,0.88,0.58999997,nabisco,nabisco,10,2576
109,0,0,0,0,0,0,0,0,0.93000001,0.88,0.88,0.58999997,nabisco,nabisco,11,2577
109,0,0,0,0,0,0,0,0,0.93000001,0.98000002,0.88,0.58999997,nabisco,nabisco,12,2578
109,0,0,0,0,0,0,0,0,0.93000001,0.98000002,1.09,0.57999998,nabisco,nabisco,13,2579
109,0,1,0,0,0,0,0,0,0.93000001,0.98000002,1.09,0.57999998,nabisco,nabisco,14,2580
109,0,1,0,0,0,0,0,0,0.93000001,0.98000002,0.98000002,0.57999998,nabisco,nabisco,15,2581
109,0,1,0,0,0,0,0,0,0.93000001,1.03,0.98000002,0.57999998,nabisco,nabisco,16,2582
109,1,0,0,0,0,0,0,0,0.88,1.09,1.05,0.57999998,nabisco,nabisco,17,2583
109,1,0,0,0,1,0,0,0,0.77999997,1.09,1.05,0.57999998,nabisco,nabisco,18,2584
109,1,0,0,0,0,0,0,0,0.88,1.09,1.08,0.57999998,nabisco,nabisco,19,2585
109,1,0,0,0,0,0,0,0,0.88,0.98000002,0.98000002,0.57999998,nabisco,nabisco,20,2586
109,0,1,1,0,0,0,1,0,0.88,0.98000002,1.08,0.57999998,nabisco,nabisco,21,2587
109,0,1,1,0,0,0,0,0,0.88,1.1900001,1.08,0.57999998,nabisco,nabisco,22,2588
109,0,1,1,0,0,0,0,0,0.88,1.13,1.08,0.57999998,nabisco,nabisco,23,2589
109,0,0,1,1,0,0,1,0,0.93000001,1.1900001,1.0,0.63,nabisco,nabisco,24,2590
109,0,0,1,1,0,0,0,0,0.93000001,1.12,0.98000002,0.63,nabisco,nabisco,25,2591
109,0,0,0,0,0,0,0,0,0.93000001,1.12,0.98000002,0.63999999,nabisco,nabisco,26,2592
109,0,0,0,0,0,0,1,0,1.24,1.05,0.88,0.61000001,nabisco,nabisco,27,2593
110,0,0,1,0,0,0,0,0,0.88999999,1.02,1.05,0.64999998,nabisco,nabisco,1,2594
110,0,0,0,1,0,0,0,1,0.88999999,1.02,1.05,0.49000001,nabisco,nabisco,2,2595
110,1,0,0,0,0,0,0,0,0.79000002,1.08,0.88999999,0.68000001,nabisco,nabisco,3,2596
110,0,0,1,0,0,0,0,0,0.88999999,1.02,0.88999999,0.67000002,nabisco,nabisco,4,2597
110,0,0,0,0,0,0,0,0,0.88999999,1.0700001,1.15,0.64999998,nabisco,nabisco,5,2598
110,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.77999997,nabisco,nabisco,6,2599
110,0,1,0,0,0,0,0,1,0.88999999,1.15,0.99000001,0.5,nabisco,nabisco,7,2600
110,0,1,0,0,0,0,0,0,0.88999999,1.15,0.99000001,0.64999998,nabisco,nabisco,8,2601
110,0,1,0,0,0,0,0,0,0.88999999,1.15,0.99000001,0.64999998,nabisco,nabisco,9,2602
110,0,0,0,0,0,0,0,0,0.88,1.15,0.99000001,0.64999998,nabisco,nabisco,10,2603
110,0,0,1,0,0,0,0,0,0.88,1.15,0.99000001,0.64999998,nabisco,nabisco,11,2604
110,0,0,1,0,0,0,0,0,0.88,1.15,0.99000001,0.64999998,nabisco,nabisco,12,2605
110,0,0,1,0,0,0,1,0,0.97000003,1.25,1.09,0.64999998,nabisco,nabisco,13,2606
110,0,0,1,0,0,0,1,0,0.97000003,1.25,1.09,0.64999998,nabisco,nabisco,14,2607
110,0,0,0,0,0,0,0,0,0.97000003,1.25,1.25,0.64999998,nabisco,nabisco,15,2608
110,0,0,0,0,0,0,1,0,0.97000003,1.25,1.09,0.64999998,nabisco,nabisco,16,2609
110,0,0,1,1,0,0,0,1,0.97000003,1.17,1.09,0.5,nabisco,nabisco,17,2610
110,0,0,1,0,0,0,0,0,1.05,1.25,1.25,0.64999998,nabisco,nabisco,18,2611
110,0,0,1,1,0,0,0,0,1.05,1.25,0.99000001,0.64999998,nabisco,nabisco,19,2612
110,0,0,0,0,0,0,0,0,1.05,1.17,0.99000001,0.64999998,nabisco,nabisco,20,2613
110,0,0,0,0,0,0,0,0,1.05,0.99000001,1.29,0.64999998,nabisco,nabisco,21,2614
110,0,0,1,0,0,0,0,0,1.05,0.99000001,0.99000001,0.64999998,nabisco,nabisco,22,2615
110,0,0,1,0,0,0,0,0,1.05,0.99000001,0.99000001,0.64999998,nabisco,nabisco,23,2616
111,0,0,0,0,0,0,0,0,0.69,0.88,1.09,0.55000001,private,private,1,2617
111,0,0,1,0,0,0,0,0,0.99000001,1.09,0.99000001,0.55000001,private,private,2,2618
111,0,0,0,0,0,0,0,0,0.99000001,1.09,0.99000001,0.55000001,private,private,3,2619
111,0,0,0,0,1,0,0,0,0.49000001,1.09,1.09,0.77999997,sunshine,private,4,2620
111,0,0,0,0,0,0,0,0,0.98000002,1.09,0.88999999,0.55000001,private,sunshine,5,2621
111,0,0,0,0,0,0,0,0,0.98000002,1.09,0.88999999,0.88999999,private,private,6,2622
111,0,0,0,0,0,0,0,0,0.99000001,1.1900001,0.99000001,0.55000001,private,private,7,2623
111,0,0,0,0,0,0,0,0,0.98000002,1.09,1.29,0.88999999,private,private,8,2624
111,0,0,0,0,0,0,0,0,0.98000002,1.09,1.29,0.55000001,private,private,9,2625
111,0,0,1,1,0,0,0,0,0.98000002,1.21,1.1900001,0.69,private,private,10,2626
111,0,0,1,1,0,0,0,0,0.98000002,1.21,1.1900001,0.69,private,private,11,2627
111,0,0,0,0,0,0,0,0,0.98000002,1.1900001,1.29,0.55000001,private,private,12,2628
111,0,0,1,0,0,0,0,0,0.98000002,1.1900001,1.29,0.88999999,private,private,13,2629
111,0,0,0,0,0,0,0,0,0.98000002,1.1900001,1.29,0.88999999,private,private,14,2630
111,0,0,0,0,0,0,0,0,0.79000002,1.21,1.09,0.77999997,sunshine,private,15,2631
111,0,0,0,0,0,0,0,0,0.93000001,1.1900001,1.08,0.57999998,private,sunshine,16,2632
111,0,0,0,0,0,0,0,0,1.09,1.21,1.09,0.58999997,private,private,17,2633
111,0,1,1,0,0,1,0,0,0.88999999,1.09,1.29,0.58999997,private,private,18,2634
111,0,1,0,1,0,0,0,0,0.93000001,1.12,0.98000002,0.68000001,private,private,19,2635
111,0,0,0,0,0,0,0,0,1.09,1.16,1.29,0.58999997,private,private,20,2636
111,0,0,0,0,0,0,0,0,1.09,1.04,0.99000001,0.58999997,private,private,21,2637
112,0,0,0,0,0,0,0,0,0.99000001,0.99000001,1.09,0.55000001,private,private,1,2638
112,0,0,0,0,0,0,0,0,0.99000001,1.09,0.99000001,0.55000001,private,private,2,2639
112,0,0,0,0,1,0,0,0,0.49000001,1.09,1.09,0.72000003,private,private,3,2640
112,0,0,0,0,0,0,0,0,1.03,1.09,0.88999999,0.55000001,private,private,4,2641
112,0,0,0,0,0,0,0,0,0.79000002,1.05,1.09,0.55000001,private,private,5,2642
112,0,0,0,0,0,0,0,0,0.79000002,1.05,1.09,0.55000001,private,private,6,2643
112,0,0,0,0,0,0,0,0,0.98000002,1.09,0.88999999,0.55000001,private,private,7,2644
112,0,0,0,0,0,0,0,0,0.98000002,1.09,0.88999999,0.55000001,private,private,8,2645
112,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.88999999,private,private,9,2646
112,0,0,0,0,0,0,0,0,0.99000001,1.09,1.1900001,0.55000001,private,private,10,2647
112,0,0,0,0,0,0,0,0,1.09,1.1900001,0.99000001,0.55000001,private,private,11,2648
112,0,0,1,0,0,1,0,0,0.97000003,1.09,1.15,0.51999998,nabisco,private,12,2649
112,0,0,0,0,0,0,0,0,0.88999999,1.09,1.1900001,0.55000001,private,nabisco,13,2650
112,0,0,1,0,0,0,0,0,1.09,1.21,1.29,0.93000001,nabisco,private,14,2651
112,0,0,0,0,0,0,0,0,1.09,1.21,1.09,0.58999997,private,nabisco,15,2652
112,0,0,1,0,0,0,0,0,0.88999999,1.21,0.99000001,0.58999997,private,private,16,2653
112,0,0,1,0,0,0,0,0,0.94999999,1.25,0.99000001,0.58999997,private,private,17,2654
112,0,0,1,0,0,0,0,0,0.94999999,1.21,0.99000001,0.58999997,private,private,18,2655
112,0,0,0,0,0,0,0,0,1.09,1.1799999,1.29,0.58999997,private,private,19,2656
112,0,0,0,0,0,0,0,0,1.29,1.04,1.23,0.58999997,private,private,20,2657
113,0,0,1,0,0,0,0,0,0.79000002,0.99000001,1.01,0.69,sunshine,nabisco,1,2658
113,0,0,1,0,0,0,0,0,0.88999999,0.99000001,1.13,0.69,private,sunshine,2,2659
113,1,0,0,0,0,0,0,0,0.49000001,1.09,1.09,0.77999997,sunshine,private,3,2660
113,0,0,0,0,0,0,0,0,0.98000002,1.09,0.88999999,0.77999997,nabisco,sunshine,4,2661
113,0,0,0,0,0,0,0,0,0.79000002,1.15,1.01,0.79000002,sunshine,nabisco,5,2662
113,0,0,0,0,0,0,0,0,0.79000002,1.09,1.1799999,0.69,private,sunshine,6,2663
113,0,0,0,0,0,0,0,0,0.99000001,1.09,1.1900001,0.79000002,private,private,7,2664
113,0,0,0,0,0,0,1,0,1.01,1.17,0.94999999,0.68000001,nabisco,private,8,2665
113,0,0,0,0,0,0,0,0,1.09,1.1900001,0.99000001,0.79000002,private,nabisco,9,2666
